PC1,Converted
-22558.503269520705,0
-22566.62340543454,0
-22571.420040376834,0
-22592.04855544679,1
-22593.810451919446,0
-22599.66532671603,0
-22604.098571209237,1
-22619.665330031654,0
-22620.36858109152,0
-22635.635772134177,0
-22641.568144653225,0
-22656.665320249624,0
-22657.612443259102,1
-22665.30714111554,1
-22666.979036178207,1
-22682.665317300125,0
-22684.66531707323,0
-22692.221407574136,1
-22702.251449618954,1
-22705.937110796454,1
-22724.665312535362,0
-22732.66532279679,1
-22741.10047102021,1
-22760.434771141736,1
-22777.266680952976,1
-22781.08046166133,1
-22782.556691429345,0
-22784.665305728675,0
-22788.039503790904,0
-22795.142365627456,1
-22801.665300498717,0
-22807.606223176583,0
-22811.4657558694,0
-22814.255234408658,1
-22819.21859100426,1
-22821.519547588658,1
-22822.332373179495,1
-22827.348097508424,1
-22845.138080188655,0
-22854.618587396806,0
-22858.78946151177,1
-22887.665294043836,0
-22937.22141429002,1
-22947.624326116173,0
-22967.62288369797,0
-22966.647650339874,0
-22970.02328296681,1
-23009.593839398003,0
-23027.32617799577,0
-23027.825168066192,1
-23038.52857127448,0
-23050.800370174693,1
-23060.66527276719,0
-23068.549027150613,0
-23077.665272489307,0
-23080.665277733584,1
-23082.66527027148,0
-23085.99704744038,0
-23099.244265304762,1
-23105.663807644974,1
-23116.636680405703,0
-23125.66527262854,1
-23130.90374204819,1
-23138.947074212367,1
-23140.665270926896,0
-23147.5938163962,0
-23150.11186338903,1
-23150.90038157534,1
-23153.650954042096,0
-23157.665268998244,1
-23159.573324584402,0
-23164.42852295516,0
-23178.580473949667,0
-23185.66526582185,0
-23189.10134305572,1
-23196.062795298523,1
-23198.086111821583,1
-23203.54472562985,1
-23208.665257628076,1
-23211.62762025278,0
-23220.50427175814,0
-23226.161384254694,1
-23227.66525547253,1
-23235.04706515756,1
-23241.979884920293,0
-23243.15945190296,1
-23259.66525742691,1
-23272.03465302114,1
-23275.645242038765,0
-23279.573805842432,0
-23297.124679886503,1
-23312.580934993108,1
-23315.753650303464,1
-23320.574733404326,0
-23322.605224141967,0
-23323.42519376194,0
-23324.665247769793,1
-23328.27659510274,1
-23331.554274527705,0
-23336.602345713647,0
-23338.665248464793,1
-23354.537117466447,0
-23357.665240724687,0
-23360.665238733753,0
-23358.897033892572,0
-23361.66524585546,0
-23363.950839389232,1
-23370.575682703173,0
-23372.49373860564,0
-23382.410417287145,0
-23386.665240736213,1
-23387.665242273593,0
-23392.987001836882,1
-23398.66524102562,0
-23399.017478101654,1
-23401.97131975158,1
-23407.59663245862,0
-23420.80369768385,1
-23423.63188240805,0
-23427.297563143307,0
-23477.826058513718,1
-23487.665229278267,0
-23508.638980793883,0
-23517.35993402335,0
-23523.66522684507,0
-23530.099868496996,0
-23537.09608413966,0
-23563.572334107128,0
-23592.552339938236,0
-23618.56467121397,0
-23628.665211631916,0
-23629.61565790698,0
-23633.65186087764,1
-23637.6542416492,0
-23665.58279992733,0
-23672.665208290913,1
-23684.11608497007,1
-23686.56658859295,0
-23690.639939485583,1
-23706.332751518697,0
-23712.584207871812,0
-23742.653777592233,0
-23743.0493832794,0
-23750.55707483529,0
-23752.067006405443,1
-23755.396537748864,1
-23756.66520041239,0
-23778.13845481258,0
-23781.46368865599,0
-23788.224172469927,0
-23790.459907026496,0
-23796.214123929618,0
-23812.468486218248,0
-23814.665194464964,1
-23819.483722872334,1
-23820.531341493595,0
-23829.646584732807,0
-23836.256545552285,0
-23849.463734040386,0
-23852.665186220198,0
-23863.648485112702,0
-23873.565598820336,1
-23874.622776072007,0
-23879.121786564006,1
-23882.533239527023,0
-23883.657558626262,0
-23891.665185097256,0
-23896.21510227234,1
-23906.634217725485,0
-23928.662295062677,0
-23961.43751743005,0
-23966.14938111382,1
-23968.644642119994,0
-23977.665159219876,1
-23980.20462191594,1
-23982.578948443057,1
-23985.530854392913,1
-23987.4322713851,0
-24019.494652169175,0
-24058.638415485737,0
-24063.060285653337,0
-24064.195090953028,1
-24066.459410895943,0
-24067.665156877367,1
-24069.665163253318,1
-24076.60230193229,0
-24088.665162748657,0
-24093.665158879943,1
-24095.665161954472,0
-24098.596522786072,1
-24102.359330458217,0
-24105.19889089861,0
-24117.471296046162,0
-24119.211746142828,1
-24125.094123622635,1
-24130.665153031703,0
-24130.887350698467,0
-24132.614608895383,0
-24137.277925631613,0
-24139.449862000765,0
-24148.66515594197,0
-24163.56416761363,0
-24169.638927070657,0
-24172.665165020502,1
-24174.651820302242,0
-24197.48889623687,0
-24198.487968365313,0
-24201.66514662793,0
-24204.63606782595,1
-24210.396987441694,0
-24214.665148454602,0
-24229.008382237866,1
-24248.665142946644,0
-24259.665143349557,0
-24260.632259765873,0
-24293.66513949237,0
-24296.597968319897,0
-24300.59414183721,0
-24303.62984051858,0
-24308.665137790726,0
-24319.570779052214,0
-24321.513149015722,0
-24322.519369719434,0
-24331.45653403306,0
-24333.598866071785,0
-24337.492711224477,0
-24353.479853075463,0
-24364.665131437825,0
-24376.440801560646,0
-24381.61986771226,0
-24386.49460535089,0
-24392.432623547385,0
-24396.00553220499,1
-24402.665123825427,0
-24402.957404164597,1
-24405.573655432207,0
-24407.36936926155,0
-24411.665124455118,0
-24415.665118416888,1
-24416.46311842138,1
-24439.663656198187,0
-24443.58983786928,0
-24448.665120257647,0
-24451.941667646286,1
-24454.48792587139,0
-24457.62836166285,0
-24460.55120678537,0
-24462.124540708726,0
-24463.64699298772,0
-24477.66511696775,0
-24484.665114523028,0
-24490.13408132794,1
-24494.60129239282,0
-24495.750698277843,0
-24498.665114585427,0
-24504.53506920475,1
-24505.050736434758,1
-24510.665114874835,0
-24512.66511134652,0
-24521.24124805513,1
-24524.526510290918,0
-24531.6651052573,0
-24534.629842282506,0
-24538.665106113884,0
-24539.902635653038,0
-24550.596994882217,0
-24560.39121474279,1
-24562.796877861023,1
-24580.564028130844,1
-24589.586962328875,0
-24589.920714340056,1
-24591.516937985085,1
-24597.665105005144,0
-24598.650793328532,0
-24598.776410341612,1
-24622.665102169034,0
-24625.503645008663,0
-24632.582683920977,0
-24636.507434164872,0
-24658.056908916566,1
-24662.76926191023,1
-24664.582219481585,0
-24670.66509507282,1
-24677.665095929522,0
-24678.665095816017,0
-24683.139259611606,1
-24688.494546754402,0
-24691.665094341268,0
-24704.65793351084,1
-24738.890213952167,0
-24742.665088555543,0
-24749.49696032016,0
-24750.01068854495,1
-24761.66508144792,0
-24762.25024766568,0
-24763.22069807269,1
-24764.476496833842,1
-24766.15930968779,1
-24770.66508537915,0
-24773.285009966814,1
-24774.14594725764,1
-24775.665075925994,1
-24780.05307309248,1
-24781.624092249316,1
-24782.57311396941,0
-24782.944509673747,1
-24789.601727304165,0
-24795.66507924162,0
-24804.605998277548,0
-24814.467823311337,0
-24816.6650801606,0
-24818.665074981633,0
-24830.66410899558,0
-24834.17689068534,1
-24835.66507305298,1
-24843.082115132944,0
-24844.808731538127,1
-24847.844938935246,1
-24851.665072888718,1
-24854.00498713751,1
-24867.57550635026,0
-24871.42549428309,0
-24872.60409152368,0
-24874.124046136625,1
-24881.665072786738,0
-24882.574056765647,0
-24891.65551061777,0
-24899.665076961508,1
-24944.665065639652,0
-24948.665071402676,1
-24957.574057041784,0
-24969.639318853617,0
-24970.604564241017,0
-24979.165426904336,1
-24980.495501223137,0
-24981.624084752635,0
-24986.89443847793,1
-24990.029249724,1
-25014.665052114055,0
-25018.036871367833,1
-25023.665051725344,1
-25028.589260786423,0
-25052.665050086216,1
-25057.940183005994,1
-25066.449745557155,1
-25075.64787567046,1
-25087.50929471827,0
-25088.60929861269,1
-25101.1801605894,1
-25148.59121705324,0
-25157.62836075388,1
-25172.501693187747,0
-25173.068666928913,0
-25176.305457204,1
-25184.002101116115,0
-25198.54685734003,1
-25205.66503437981,0
-25209.554061366827,0
-25210.485483613564,0
-25211.458758616587,0
-25218.597876654356,0
-25220.665031027398,0
-25228.27784251992,1
-25250.910132066347,1
-25255.66502870759,1
-25260.665026489645,0
-25265.658811321948,0
-25279.19778524502,1
-25279.892533060396,1
-25289.476889709942,0
-25294.665020981804,1
-25300.52308559534,0
-25340.665022998583,1
-25351.34830259811,1
-25353.665014288505,0
-25356.665013948223,0
-25357.211596336332,0
-25362.641176059842,0
-25365.665016228566,0
-25370.451154907933,0
-25376.54069245665,0
-25381.217748729163,0
-25383.46593793959,0
-25390.722960246843,1
-25395.49820464221,1
-25399.993488079635,0
-25402.438783376245,1
-25423.577822849387,0
-25426.62831266329,0
-25428.52214268397,0
-25432.379730372108,0
-25441.66500430531,0
-25449.665003397735,0
-25466.262020359864,1
-25470.048126214417,1
-25471.138732489082,1
-25483.66499789001,0
-25485.66499931377,0
-25493.472544967313,0
-25494.24302909046,1
-25499.664997725515,0
-25501.6649941972,0
-25506.591137089184,0
-25513.179691924714,1
-25526.6478256291,0
-25529.424953242764,0
-25531.552091080463,0
-25534.655408794642,0
-25536.988237664686,0
-25540.66499637568,0
-25548.8124901813,0
-25566.195389179862,0
-25568.54497658112,1
-25576.093461970682,1
-25582.445408058935,0
-25583.491622966365,0
-25585.644964766805,0
-25586.488762650522,1
-25590.598782154615,0
-25591.66499224084,0
-25592.636858177255,0
-25616.508287689066,1
-25618.66498917772,0
-25636.664987135795,0
-25639.664985144627,1
-25645.598737709457,0
-25652.018714484875,1
-25653.42203663767,0
-25656.46399401035,0
-25657.664984753355,0
-25658.664982989198,0
-25662.462557336316,0
-25666.664983732393,0
-25667.64830101258,0
-25679.518285733415,0
-25696.65066791163,1
-25703.152069065254,0
-25714.530571254087,0
-25715.636377607705,0
-25716.914382504765,0
-25723.66497561522,0
-25724.564931847155,0
-25726.14584916504,1
-25728.664984566392,1
-25742.664975110558,0
-25745.664974770276,0
-25746.66497465677,0
-25749.611119061592,0
-25753.591613495257,0
-25756.664973522304,0
-25760.644952038187,0
-25763.66495803569,0
-25765.664970850572,0
-25770.664978150977,1
-25771.002482846496,0
-25773.529162497027,0
-25782.664968922036,0
-25789.570621695253,0
-25790.655437306385,0
-25795.664967447286,0
-25798.581137490342,0
-25804.372943704948,0
-25806.594476121943,0
-25808.66496762319,0
-25822.664966034936,0
-25828.66496535437,0
-25834.66496467369,0
-25842.566354320035,1
-25848.664963085437,0
-25855.638706093887,0
-25863.664961383794,0
-25865.578739889315,0
-25870.892955822637,0
-25873.647314260015,0
-25874.778168171993,1
-25887.664957010304,0
-25906.664954854874,0
-25925.067242573365,0
-25926.980096733663,1
-25955.49920308008,0
-25962.143433653866,1
-25963.53253657883,0
-25969.50062629336,0
-25972.884786264156,1
-25984.517755993525,0
-25986.49583684886,0
-25989.554930321872,0
-25991.07201429014,0
-26026.799132948625,1
-26027.83386915247,0
-26037.555859073647,0
-26040.083429094986,1
-26047.66494050983,0
-26056.493949170923,0
-26066.58966161555,0
-26068.536785340053,0
-26072.53633109317,0
-26079.63205090433,1
-26080.15675934078,0
-26081.96863724431,1
-26090.23241692176,1
-26094.619197024615,0
-26111.664933249354,0
-26112.497250546585,0
-26116.631110173883,0
-26117.17818184907,1
-26123.608723689336,0
-26131.664929329767,0
-26138.66492688493,0
-26151.606728868675,0
-26157.66492803092,0
-26159.662504759966,1
-26166.66492700996,0
-26174.826714273193,0
-26195.664923719945,0
-26211.62347730354,0
-26217.664921224234,0
-26219.501564781414,0
-26234.664919295697,0
-26237.04149541806,1
-26243.412019099225,0
-26244.664929962484,1
-26253.02864791674,0
-26259.664908205858,0
-26264.664914241526,0
-26266.664915665402,0
-26267.664915552014,0
-26270.533923605806,0
-26271.51677567605,0
-26274.66492097464,1
-26287.85905910388,1
-26306.66491112765,0
-26308.070426173625,1
-26339.632498508203,1
-26341.188127156347,0
-26343.04291542957,1
-26356.578701573657,1
-26358.244380607386,1
-26370.985284593888,1
-26383.664899090887,1
-26384.594885145198,0
-26389.66490006086,0
-26393.848107005004,0
-26405.83379971818,1
-26408.291506332695,1
-26413.58773982979,0
-26430.872408059775,1
-26441.499604821205,0
-26445.95479422901,0
-26449.664885000675,0
-26455.12191792857,0
-26459.657700022217,0
-26471.48195859755,0
-26472.178141952143,1
-26476.94906237477,1
-26483.613447471987,0
-26488.59247223055,0
-26498.66488439392,0
-26499.51717839751,0
-26502.66488724167,1
-26506.541988843237,0
-26512.59819336864,0
-26515.664887417573,0
-26520.05524170969,1
-26532.664883838268,1
-26562.512434973032,0
-26565.17764669098,1
-26568.02946212364,0
-26574.6648757722,0
-26580.132374481298,1
-26581.008130517905,0
-26588.635772703565,0
-26592.66487373016,1
-26593.5076850967,0
-26596.664869342698,0
-26600.664877774776,0
-26606.664877094096,0
-26608.664876867202,0
-26610.66487664031,0
-26629.629135194933,0
-26639.179552773014,1
-26643.32622715924,0
-26645.579138816218,0
-26661.054767187685,1
-26662.140479796333,0
-26667.664866872597,1
-26684.63199330645,0
-26710.531040319474,0
-26714.583873649477,0
-26719.442387119285,1
-26728.664855000214,0
-26763.52386476926,0
-26766.974259893992,0
-26771.5800324789,0
-26774.516266792663,0
-26783.92993602215,0
-26799.575201129774,0
-26800.521958072437,1
-26817.437668821774,0
-26828.060920058633,1
-26829.310032360838,1
-26831.62336668861,0
-26841.614797298796,0
-26846.971884806757,0
-26851.651486558374,0
-26862.60435034649,0
-26870.547180771595,0
-26875.45622170542,1
-26880.5271907961,0
-26884.491944273235,0
-26886.664843678707,1
-26889.939986833604,1
-26893.513850525604,0
-26907.636694690562,1
-26925.261883656378,1
-26927.544786476996,0
-26938.118037729757,1
-26941.397640539217,0
-26949.63768475596,0
-26950.36241342686,1
-26966.54478945164,1
-26988.22141389933,1
-26993.664827606408,0
-27006.47095965501,0
-27012.66482545098,0
-27017.51956826367,0
-27020.516217454337,0
-27021.62378568435,1
-27032.62667190598,0
-27034.493363226764,0
-27035.552401270368,0
-27047.93518566026,1
-27054.588604499004,1
-27069.630992542487,0
-27073.11330634891,0
-27080.5167093419,0
-27080.884230550146,1
-27089.465749079827,0
-27093.438533592853,1
-27099.66482116573,0
-27106.59003256506,1
-27110.124215849093,1
-27122.658133795252,1
-27123.5561893353,0
-27127.66481240478,0
-27129.53954822151,0
-27139.549083268736,0
-27157.655272708973,0
-27184.640982404817,0
-27187.664807881112,0
-27192.191407688428,0
-27196.456660779542,0
-27231.180447865627,1
-27233.503340258263,0
-27245.664796349127,0
-27247.632406669087,0
-27256.652873017127,0
-27274.664801312843,0
-27303.212826756644,0
-27314.319494886673,1
-27322.540941223968,0
-27330.20471550396,1
-27338.614235672518,0
-27341.502874210244,0
-27342.3004586607,1
-27343.05278927018,1
-27372.664786893758,0
-27381.114684847533,1
-27385.510954104597,0
-27386.600947556435,0
-27399.09181722242,1
-27407.57621011464,0
-27422.008025481366,0
-27430.26140786172,0
-27434.45425293327,0
-27449.539510379545,1
-27453.664794458193,1
-27456.45902073302,0
-27457.586655779625,0
-27458.025162175298,1
-27464.627139421995,1
-27484.57284191344,0
-27489.062754729064,0
-27492.418952933862,1
-27516.16177714651,1
-27525.511877892888,0
-27532.505224004155,0
-27534.95847684669,1
-27549.33043138217,0
-27555.896563578863,0
-27577.58616752096,0
-27590.07275113149,0
-27593.31515295524,1
-27594.664774528705,1
-27597.527105167625,0
-27603.96514242317,1
-27608.20133264293,1
-27614.823704722105,0
-27630.067050089594,1
-27642.664757914376,1
-27643.981259233668,1
-27649.66475877096,0
-27660.625198643305,0
-27670.35896202852,1
-27676.664756340324,1
-27677.604694572277,1
-27700.167541738483,1
-27709.88221318333,0
-27712.599003087962,0
-27722.502691332716,0
-27726.664745083544,1
-27731.65235331119,0
-27735.52989019372,0
-27738.521368257818,0
-27741.61710924527,0
-27747.65328142629,0
-27749.03655345994,1
-27751.55326152884,0
-27753.53561339539,0
-27764.221764021437,1
-27766.664745497867,0
-27775.41420718655,0
-27784.66474345594,0
-27786.178957575583,1
-27790.66473782307,1
-27793.14705099922,0
-27798.664738566265,0
-27801.568995879614,0
-27811.66474039294,0
-27832.218458492658,0
-27833.331343786325,1
-27836.603277731454,0
-27837.664743660134,1
-27842.449461968732,0
-27848.082249843515,1
-27854.096085002064,1
-27874.420400542673,0
-27875.651368474937,0
-27879.162252308568,1
-27880.638039460522,0
-27882.785985272378,1
-27889.664723290596,0
-27892.136078896467,1
-27901.094175544218,0
-27922.55419876112,1
-27942.65183865896,0
-27950.664722973248,1
-27955.521370023023,1
-27961.359911093838,0
-27965.163219774375,1
-27968.664722581976,0
-27994.538508881582,0
-27995.783126193914,0
-28026.550870758714,0
-28031.252266181866,1
-28038.66471464082,0
-28042.029288084013,1
-28045.86508901464,1
-28065.285529091838,1
-28072.648032354773,1
-28074.6384983405,0
-28103.53181147715,1
-28104.942211075802,1
-28111.624219721532,0
-28127.033177716658,0
-28139.00888629281,0
-28140.31222468347,1
-28141.57084479183,0
-28148.4375194771,0
-28150.66470193502,0
-28155.25608526764,0
-28167.664700006484,0
-28178.09219099302,0
-28181.553702159785,0
-28182.664704521652,1
-28187.476053984254,0
-28193.35036226723,1
-28193.901714851265,0
-28194.80650692107,1
-28196.664688462974,0
-28198.664696489694,0
-28225.427018768853,0
-28249.22224040539,0
-28253.629427205306,0
-28256.66468825913,1
-28267.664683709736,0
-28276.664687640965,0
-28280.552237746073,0
-28289.33987563569,1
-28302.4860900091,0
-28304.664684464457,0
-28309.636090455577,0
-28311.527995527955,1
-28312.59130706836,0
-28315.664695017855,1
-28318.52037885762,0
-28322.9364865066,1
-28328.628926108824,0
-28331.350330490735,0
-28337.8578995798,1
-28344.277939928812,1
-28345.59892415302,0
-28350.664674293832,0
-28354.664673840045,0
-28356.66467361315,0
-28368.66467390256,0
-28382.30222283036,1
-28386.236534553464,1
-28391.387476691627,0
-28394.05219709582,0
-28404.783110928372,1
-28410.081264768145,0
-28409.64080618706,0
-28435.664677470806,1
-28437.037433595513,1
-28442.66466880904,0
-28448.66466812836,0
-28467.66466267151,1
-28470.54461792321,0
-28473.59606748668,0
-28477.660384106217,0
-28483.6646641579,0
-28491.68405995122,0
-28497.43367636332,0
-28499.66465739056,1
-28506.194567444967,1
-28511.17647594202,1
-28524.43507873197,0
-28526.61462859297,1
-28530.971703505726,1
-28542.6646574646,0
-28547.19600349036,1
-28552.571765980916,0
-28557.664650810766,0
-28562.91025403212,1
-28568.951694618678,0
-28570.664667740115,1
-28582.219328711857,0
-28582.844551207265,0
-28587.442236802657,0
-28599.155531129218,1
-28615.45414140355,1
-28619.574120346922,0
-28620.925956049818,1
-28624.528889949783,0
-28634.565061735222,0
-28635.56367726333,0
-28642.549848198425,0
-28654.528244767687,0
-28669.499797028606,1
-28674.63269775873,0
-28688.566506272065,0
-28703.605540718883,0
-28709.586485384498,0
-28714.500792560284,0
-28730.23598742718,1
-28739.01214313251,0
-28751.64366923098,0
-28753.379816414323,0
-28787.599387918366,0
-28793.56699129264,0
-28797.515491470927,0
-28807.634616504656,0
-28819.618852560176,0
-28861.589339463855,0
-28869.664620368043,0
-28870.742610202287,0
-28878.3112163404,0
-28897.18120742275,1
-28909.635557423462,0
-28917.13024539128,1
-28923.966889236006,1
-28932.97496186546,1
-28948.664611405926,0
-28950.06405046303,1
-28966.664615580696,1
-28976.472186593805,0
-28979.66462134116,1
-28985.45931567601,0
-28991.63267554785,1
-28993.13167832431,0
-29000.210197386914,1
-29003.664603515645,1
-29006.664604826132,0
-29009.52837179019,0
-29018.321209977614,1
-29023.664599596174,1
-29028.353567746235,0
-29029.664602216915,0
-29030.49933714012,0
-29044.143548247637,1
-29045.288374551106,1
-29048.657407109276,0
-29049.617418367066,0
-29056.02686351794,1
-29057.66461642622,1
-29062.007800814463,0
-29064.19494180847,1
-29073.115930712433,0
-29077.664615808055,1
-29081.053569622803,1
-29082.606010137242,0
-29084.664613363217,1
-29086.664613136323,1
-29091.32597701368,0
-29092.60552598827,0
-29094.66461387952,1
-29095.66461211536,1
-29100.097376429592,1
-29112.664610186708,0
-29113.08928236761,1
-29115.61978993297,0
-29118.664609506028,1
-29119.526949723484,0
-29123.51884323056,1
-29124.664608825464,1
-29127.17500324163,0
-29130.664608144783,1
-29137.502184122684,1
-29140.664607010316,1
-29148.664600518183,1
-29150.878777734586,1
-29153.664588782005,1
-29159.664606505656,0
-29163.66459881654,1
-29164.66458194959,1
-29167.664603947313,1
-29169.66460537119,1
-29175.09165655938,1
-29177.664602812845,1
-29178.967848066473,1
-29180.585453378153,0
-29181.66460235906,1
-29181.956892438582,1
-29183.664602132165,1
-29185.664596320712,1
-29187.664601678378,1
-29188.66459598043,1
-29192.484497782774,0
-29193.664584244252,1
-29196.9654311809,1
-29202.157833623,1
-29203.151638278738,0
-29209.286414842587,1
-29215.092597276438,0
-29218.664592577028,1
-29220.664592350135,1
-29232.842978831846,1
-29235.66459623305,1
-29238.664571903995,0
-29244.66458404297,1
-29248.664594758186,1
-29260.078741473262,0
-29270.664592262474,1
-29272.234519076883,1
-29278.6645913549,1
-29281.574549281155,0
-29283.664590787608,1
-29285.13974934339,1
-29294.664589539752,1
-29298.664589085965,1
-29298.998274631333,0
-29301.664588745683,1
-29302.44976598129,0
-29305.664588291897,1
-29308.664576782496,1
-29312.405446817866,0
-29335.07783346239,1
-29352.65738805791,0
-29361.49069972185,0
-29379.825854656985,1
-29385.44875284948,0
-29386.660698427353,0
-29393.606418865733,0
-29402.664554949733,0
-29407.66455438244,0
-29411.206848049653,0
-29428.198299984564,1
-29435.66359290923,0
-29436.635952066514,0
-29469.594487131923,0
-29478.430697862757,0
-29485.22971845779,0
-29486.318770588376,0
-29489.58595655323,0
-29505.376369354664,0
-29517.6473778222,0
-29521.63835839636,0
-29539.664541058475,0
-29548.500197602552,0
-29558.958231639466,0
-29572.631184834754,1
-29592.58927693346,0
-29601.796735591488,1
-29610.80441253539,0
-29619.612624460366,0
-29624.616897279164,0
-29628.14254710381,1
-29629.65309681068,0
-29645.567826218437,0
-29653.664529776433,0
-29654.472124148393,0
-29658.555913886637,0
-29668.56448838662,0
-29681.664524949272,0
-29688.664524155203,1
-29689.443067577784,0
-29692.489718345227,0
-29693.00204567192,1
-29701.664525981876,0
-29702.242558041704,0
-29704.3349429199,1
-29707.664525301196,0
-29711.619690130465,0
-29712.664524733904,0
-29716.547263984918,0
-29717.58542794909,0
-29730.528275303892,0
-29758.14060530276,1
-29766.664524824708,0
-29770.06015806971,1
-29774.664523917134,0
-29776.291593370843,1
-29779.498766517616,0
-29784.174444950302,1
-29785.37062891887,0
-29792.50341084844,0
-29793.664521761704,0
-29796.664521421422,0
-29797.645467460155,0
-29804.664518863196,0
-29809.999652824015,1
-29812.64782583085,0
-29822.664512254996,0
-29823.664518358302,0
-29831.63494678703,0
-29832.538214512868,1
-29840.664516429766,0
-29847.664515635697,0
-29859.23159382923,0
-29865.664513593656,0
-29868.664513253374,0
-29874.66450140369,0
-29878.55590634595,0
-29879.069112673053,1
-29880.664511892013,0
-29885.66451132472,0
-29894.91677692742,0
-29902.06157111097,0
-29904.27873850311,0
-29911.53627665399,0
-29927.664506560075,0
-29928.664506446687,0
-29929.454891207162,0
-29930.664506219793,0
-29936.152513309265,1
-29939.59257293411,0
-29941.054877636954,1
-29945.664489415358,1
-29950.533042814,0
-29963.06249577168,1
-29970.66449216369,0
-29983.664493990364,0
-29984.647787813097,0
-30028.555392529583,0
-30033.027147118933,1
-30042.546820399817,1
-30053.003423194168,1
-30057.664483944653,0
-30058.664476596052,0
-30060.664485255023,0
-30080.30632342084,1
-30083.663506664103,1
-30085.05106167891,1
-30089.566844267887,0
-30094.59441229503,1
-30099.138201633003,1
-30105.11753551138,0
-30109.64966858481,0
-30129.51633667492,0
-30135.08012016455,1
-30142.623513069702,1
-30143.604949027766,1
-30145.33439797361,0
-30148.214898161823,1
-30155.97341855336,0
-30160.00677354785,1
-30169.123899352504,0
-30178.578241604147,0
-30201.126299285563,1
-30239.93962354632,1
-30258.60253219609,0
-30271.66446131817,0
-30292.664453983656,0
-30305.482046490302,0
-30318.664447100367,1
-30324.50250079995,0
-30331.589647689834,0
-30334.455856049317,0
-30338.544858871028,0
-30345.527265487006,0
-30351.664448941126,0
-30352.299142115167,1
-30353.664448714233,0
-30360.603963830392,1
-30361.534882163047,0
-30368.497282486875,0
-30382.66444707499,0
-30386.1396107662,1
-30388.929122103145,1
-30408.597278245492,0
-30412.65872468613,0
-30416.827607411542,1
-30418.422491979087,0
-30430.664434394566,1
-30431.29294779955,1
-30462.615843119216,0
-30478.530599073507,1
-30479.604396758717,1
-30483.637731453287,0
-30487.664433512604,1
-30495.65869354026,0
-30508.64489927562,0
-30510.664436487947,1
-30515.18145425024,1
-30530.482954196632,0
-30536.66440262075,0
-30547.427229147637,0
-30548.345721491263,0
-30550.037639823044,1
-30554.664420959656,0
-30555.507699082955,1
-30557.627210195875,0
-30558.95339048584,1
-30566.66442785191,0
-30575.494395594345,0
-30593.652007756406,0
-30595.664424562012,1
-30611.56915915094,0
-30625.664423441747,1
-30635.8652564683,1
-30638.66441638244,0
-30644.664421286318,1
-30646.66440989042,1
-30664.664413432823,1
-30667.40056204237,0
-30677.034326796536,0
-30692.446249830653,0
-30705.664412083104,0
-30733.489126509055,0
-30741.63438747276,0
-30745.664404243813,1
-30761.664405730087,0
-30774.664399303147,0
-30787.649601187324,0
-30791.213356313412,0
-30794.66440426954,1
-30795.664400222246,1
-30800.60817054694,0
-30803.54477337585,0
-30811.41056690761,0
-30824.187141299713,1
-30826.664398356224,0
-30829.664394714404,0
-30831.306227654335,0
-30835.61151943961,0
-30837.66439710837,0
-30839.416722839,1
-30843.664393126266,1
-30844.909889195464,1
-30857.59246092406,0
-30862.664394272142,0
-30865.66440179944,1
-30873.14099553367,1
-30879.922353879898,1
-30881.664392116712,0
-30892.664389218087,0
-30895.197179506766,1
-30896.59010000655,0
-30902.993322429014,0
-30929.580533698434,0
-30934.66438280267,1
-30942.664383545867,1
-30943.66438508313,0
-30947.664384629345,0
-30951.358115124516,1
-30966.296682904358,1
-30967.192400933476,0
-30989.6643798647,0
-30994.210494472412,0
-31013.01997323509,0
-31015.664376915083,0
-31021.664376234403,0
-31030.622909688158,0
-31032.03805972857,1
-31040.38051492907,1
-31043.081440318958,0
-31049.588615233195,0
-31050.664369643084,1
-31064.664369705482,0
-31079.66436800384,0
-31080.56525746733,0
-31081.935196508653,0
-31084.47858670086,0
-31113.53195258067,0
-31117.50146749022,0
-31119.52671559842,0
-31136.664363188203,0
-31166.076664257445,0
-31172.406700668624,1
-31185.956147253048,0
-31193.50527232827,0
-31198.602840836626,0
-31210.670414126944,0
-31225.590992613113,0
-31238.575751407072,0
-31249.52956555609,0
-31261.664340121788,1
-31278.659541047993,0
-31296.299517100677,1
-31298.622873648303,0
-31300.614787891158,0
-31315.974231357686,1
-31317.47811613884,0
-31318.633348726667,0
-31320.469981413917,0
-31323.590985406423,0
-31329.66433799197,0
-31337.28658073186,0
-31357.999948481214,0
-31359.664334588568,0
-31364.664345190395,1
-31366.257580919773,1
-31369.664336755523,0
-31377.56141701364,0
-31388.6038552986,0
-31389.6461904475,1
-31396.66433369252,0
-31398.625277102692,1
-31403.66433124768,1
-31412.604195627035,0
-31416.05280438403,1
-31427.093743555364,1
-31431.66432476975,0
-31437.114705882384,1
-31438.7793856418,0
-31446.6576372087,1
-31448.647614192218,0
-31462.602377204108,0
-31463.99184372509,1
-31466.664322449942,1
-31476.543341393,1
-31478.59189645783,0
-31479.04656423407,1
-31484.66432370944,0
-31485.113283836283,1
-31490.92328370968,1
-31500.66432189429,0
-31539.97610155167,1
-31542.664313828223,1
-31544.93515088875,1
-31546.578576306347,0
-31572.3761580321,1
-31581.516154513112,0
-31588.664310260327,0
-31602.990890568937,0
-31607.25997023168,1
-31614.042317217332,1
-31615.664308848092,0
-31644.61952393991,0
-31653.66430682037,1
-31654.519953745184,0
